species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,2164419464.4118,651734527.437017,887019790.6352468,3441819138.188353,2020-01-01,34.9271654040404,61969513.969244644,18659817.362723168,25396271.93830724,98542756.00018205
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,163105045.976791,39080106.9132545,86508036.42681217,239702055.52676982,2021-01-01,43.73377831884,3729498.164729281,893590.9133745995,1978059.9745150653,5480936.354943496
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,231462381.419444,38967710.601737,155085668.64003947,307839094.1988485,2021-01-01,43.73377831884,5292531.089629928,891020.9019134797,3546130.121879508,7038932.0573803475
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,1167979499.35979,400939640.855433,382137803.2831415,1953821195.4364386,2021-01-01,43.73377831884,26706576.569823563,9167733.872257564,8737818.180198736,44675334.95944838
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,2272640437.63239,684321253.80865,931370780.1674361,3613910095.097344,2021-01-01,43.73377831884,51965334.91947031,15647430.432825247,21296371.27113283,82634298.5678078
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,All causes,96132492.4048716,15933438.1171356,64902953.69528583,127362031.11445737,2017-01-01,23.8661044574125,4027992.610876808,667617.882322093,2719461.5615255055,5336523.66022811
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,All conditions,145130461.324631,17402956.9106284,111020665.77979934,179240256.86946267,2017-01-01,23.8661044574125,6081028.497281859,729191.3492494277,4651813.45275298,7510243.541810737
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,All causes,827377597.079757,358542229.905479,124634826.46501815,1530120367.6944957,2017-01-01,23.8661044574125,34667475.73137284,15023073.01743668,5222252.617196947,64112698.84554873
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,All conditions,2411903158.56616,962774388.341872,524865357.4160912,4298940959.716229,2017-01-01,23.8661044574125,101059775.50169712,40340659.2835408,21992083.30595716,180127467.69743708
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,All causes,100939128.277885,16730139.2594022,68148055.32945669,133730201.22631332,2018-01-01,27.4293865941667,3679963.0181796094,609934.8668249159,2484490.679202774,4875435.357156444
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Non-infectious,All conditions,152386990.862055,18273080.2720308,116571753.52887464,188202228.19523537,2018-01-01,27.4293865941667,5555610.59810439,666186.252809491,4249885.542597787,6861335.653610992
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,External,All causes,868746476.933871,376469341.397979,130866567.79383218,1606626386.0739098,2018-01-01,27.4293865941667,31672107.35651755,13725036.836151533,4771035.157660546,58573179.55537455
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Non-infectious,All conditions,2532498316.4949,1010913107.75033,551108625.3042536,4513888007.685547,2018-01-01,27.4293865941667,92327923.84185058,36855111.73499289,20091904.8412645,164563942.84243664
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,External,All causes,105986095.94455,17566675.4646282,71555412.03387871,140416779.85522127,2019-01-01,29.06975,3645923.888046853,604293.9985596093,2461507.650870018,4830340.125223687
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Non-infectious,All conditions,160006346.87635,19186709.8135057,122400395.64187881,197612298.11082116,2019-01-01,29.06975,5504221.635079421,660023.2135985243,4210576.136426313,6797867.133732528
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,External,All causes,912183800.780686,395292808.465237,137409896.18882143,1686957705.3725505,2019-01-01,29.06975,31379141.574340545,13598080.770052616,4726903.2650374165,58031379.88364367
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Non-infectious,All conditions,2659123232.32006,1061458763.12963,578664056.5859852,4739582408.054134,2019-01-01,29.06975,91473894.0761465,36514203.36018129,19906055.490191184,163041732.66210184
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,External,All causes,111285411.994547,18445038.4856833,75133136.56260774,147437687.42648625,2020-01-01,34.9271654040404,3186213.673717519,528100.0697396864,2151137.5370277334,4221289.810407304
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Non-infectious,All conditions,168006670.69136,20146020.8434851,128520469.83812921,207492871.54459077,2020-01-01,34.9271654040404,4810200.563024357,576800.9115665193,3679670.77635398,5940730.349694734
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,External,All causes,957792990.819834,415057448.885983,144280391.00330734,1771305590.6363606,2020-01-01,34.9271654040404,27422580.0960371,11883513.708729677,4130893.2269269372,50714266.965147264
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Non-infectious,All conditions,2792079393.93644,1114531701.27828,607597259.4310112,4976561528.441869,2020-01-01,34.9271654040404,79940051.29352553,31910167.584036183,17396122.828814615,142483979.75823644
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,All causes,116849693.847045,19367319.6630938,78889747.30738115,154809640.38670886,2021-01-01,43.73377831884,2671840.813641924,442845.7912302214,1803863.06283069,3539818.5644531576
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,All conditions,176407010.697121,21153297.4358501,134946547.7228548,217867473.6713872,2021-01-01,43.73377831884,4033655.848598997,483683.2820990796,3085636.6156848012,4981675.081513193
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,All causes,1005682640.36093,435810321.327886,151494410.55827343,1859870870.1635866,2021-01-01,43.73377831884,22995558.102229957,9965073.636003317,3464013.7756634536,42527102.42879646
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,All conditions,2931683363.63364,1170258286.33474,637977122.4175496,5225389604.84973,2021-01-01,43.73377831884,67034760.689101145,26758682.449135806,14587743.08879497,119481778.28940731
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,External,All causes,327544812.529141,61378344.9552957,207243256.41676146,447846368.64152056,2017-01-01,23.8661044574125,13724267.951379467,2571778.9455259163,8683581.218148671,18764954.684610263
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,All conditions,470458216.722863,62735291.4186119,347497045.5423837,593419387.9033424,2017-01-01,23.8661044574125,19712400.805182297,2628635.5835976047,14560275.061330993,24864526.549033605
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,External,All causes,710302170.964588,385907818.380221,-46077153.0606451,1466681494.9898212,2017-01-01,23.8661044574125,29761965.22696344,16169702.896794414,-1930652.45075361,61454582.90468049
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,All conditions,2010256272.57948,1027954641.40776,-4534824.579729795,4025047369.7386894,2017-01-01,23.8661044574125,84230598.9302381,43071739.807477914,-190011.09241861792,168651208.95289478
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,External,All causes,343922051.594863,64447267.6926067,217605406.91735387,470238696.2723721,2018-01-01,27.4293865941667,12538452.160209939,2349570.139724249,7933294.686350411,17143609.634069465
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,All conditions,493981125.389094,65872066.0186284,364871875.9925823,623090374.7856057,2018-01-01,27.4293865941667,18009193.30416769,2401514.36826652,13302225.142365312,22716161.465970073
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,External,All causes,745817279.51281,405203209.298685,-48381010.71261263,1540015569.7382326,2018-01-01,27.4293865941667,27190446.89360352,14772594.637054624,-1763838.595023544,56144732.38223058
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,All conditions,2110769086.20843,1079352373.47652,-4761565.805549145,4226299738.2224092,2018-01-01,27.4293865941667,76952835.92879613,39350219.14438516,-173593.59419877687,154079265.45179102
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
