species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,All conditions,26634536.5466155,4844432.62900334,17139448.593768954,36129624.499462046,2017-01-01,23.8661044574125,1115998.4904173652,202983.8023062336,718150.2378971473,1513846.742937583
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,allcause,alldisease,65203175.47953783,9345083.66073524,46886811.50449676,83519539.4545789,2017-01-01,23.8661044574125,2732040.982888038,391563.00842523045,1964577.4863745864,3499504.4794014897
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,All diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,allcause,alldisease,9344996.800576003,253418.85416398145,8848295.8464146,9841697.754737407,2018-01-01,27.4293865941667,340692.8831052812,9238.954480224325,322584.53232404153,358801.2338865209
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,External,All causes,3919671.59014076,826534.429792987,2299664.1077465056,5539679.072535014,2018-01-01,27.4293865941667,142900.44644944195,30133.17220767754,83839.42892239398,201961.46397648993
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,All diseases,11839588.6902441,1025096.16102151,9830400.21464194,13848777.165846258,2018-01-01,27.4293865941667,431638.84287379496,37372.18685158323,358389.3566446919,504888.3291028981
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,All conditions,7005323.93323687,926420.267115004,5189540.209691462,8821107.656782277,2018-01-01,27.4293865941667,255394.84483866164,33774.73513432569,189196.36397538328,321593.32570193993
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,allcause,alldisease,22764800.665336184,23629.128796425943,22718487.572895188,22811113.75777718,2018-01-01,27.4293865941667,829942.0253961306,861.4530520143333,828253.5774141825,831630.4733780788
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,External,All causes,9817149.52283387,2351545.89756478,5208119.563606902,14426179.482060838,2018-01-01,27.4293865941667,357906.2728629026,85730.89629590456,189873.7161229297,525938.8296028755
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,All diseases,31028653.9071566,5438650.71835484,20368898.499181114,41688409.31513209,2018-01-01,27.4293865941667,1131219.3876677994,198278.24802729845,742594.0215342945,1519844.7538013044
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,All conditions,27966263.334576,5086653.31403744,17996422.839062616,37936103.83008938,2018-01-01,27.4293865941667,1019573.0494579661,185445.39071534318,656100.0836558935,1383046.015260039
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,allcause,alldisease,68463334.25351474,9812334.927574992,49231157.79546775,87695510.71156172,2018-01-01,27.4293865941667,2495984.8817061977,357730.745960675,1794832.6196232745,3197137.143789121
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,All diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,allcause,alldisease,9812246.640604809,266089.7968721805,9290710.638735335,10333782.642474283,2019-01-01,29.06975,337541.48696169764,9153.494504499711,319600.6377328782,355482.33619051706
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,External,All causes,4115657.12481021,867860.971070252,2414649.6215125164,5816664.6281079035,2019-01-01,29.06975,141578.69004068527,29854.435317477863,83063.99681842866,200093.38326294185
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,All diseases,12431573.3240625,1076339.36536208,10321948.167952824,14541198.480172176,2019-01-01,29.06975,427646.3789355774,37026.096384113385,355075.2300227152,500217.5278484396
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,All conditions,7355593.79801578,972740.779463352,5449021.87026761,9262165.72576395,2019-01-01,29.06975,253032.57847128992,33462.30289092105,187446.4648050847,318618.6921374952
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,allcause,alldisease,23903040.698603004,23629.12879643612,23856727.60616199,23949353.79104402,2019-01-01,29.06975,822265.0933909994,812.8425183029136,820671.9220551257,823858.2647268731
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,External,All causes,10308006.9888532,2469122.9655201,5468525.976433803,15147488.001272596,2019-01-01,29.06975,354595.653173942,84937.88097662004,188117.4064597667,521073.8998881173
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,All diseases,32580086.5514254,5710582.20403965,21387345.431507688,43772827.67134312,2019-01-01,29.06975,1120755.6498224237,196444.14568545137,735725.1242789391,1505786.1753659085
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,All conditions,29364576.4638093,5340985.07839053,18896245.71016386,39832907.21745474,2019-01-01,29.06975,1010142.0364402619,183729.99693463242,650031.2424483823,1370252.8304321414
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,allcause,alldisease,71886500.96619046,10302948.896622468,51692721.12881042,92080280.8035705,2019-01-01,29.06975,2472897.116975222,354421.6546968057,1778230.6737694829,3167563.560180961
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,All diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,allcause,alldisease,10302858.972635048,279394.2867157895,9755246.1706721,10850471.774597995,2020-01-01,34.9271654040404,294981.25179786864,7999.34044127924,279302.5445329613,310659.95906277595
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,External,All causes,4321441.93621313,911253.886205616,2535384.3192501226,6107499.553176138,2020-01-01,34.9271654040404,123727.24457373864,26090.118555690224,72590.61220458582,174863.87694289148
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,All diseases,13053157.1895719,1130145.07234555,10838072.847774623,15268241.531369178,2020-01-01,34.9271654040404,373725.0658211703,32357.194157382546,310304.9652727005,437145.16636964004
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,All conditions,7723377.15603364,1021377.44955695,5721477.354902018,9725276.957165262,2020-01-01,34.9271654040404,221128.08373336226,29243.067330015747,163811.67176653142,278444.4957001931
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,allcause,alldisease,25098192.73353314,23629.128796447327,25051879.641092103,25144505.825974178,2020-01-01,34.9271654040404,718586.5913593366,676.5258080094267,717260.6007756381,719912.5819430351
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,External,All causes,10823407.3286555,2592578.89767902,5741952.68920462,15904861.96810638,2020-01-01,34.9271654040404,309885.07665736426,74228.15071557763,164397.90125483205,455372.2520598964
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,All diseases,34209090.8303404,5996110.31401962,22456714.614861943,45961467.04581886,2020-01-01,34.9271654040404,979440.8001510213,171674.69059272658,642958.4065892771,1315923.1937127656
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,All conditions,30832805.2512898,5608033.47388251,19841059.64248008,41824550.860099524,2020-01-01,34.9271654040404,882774.3360966543,160563.65894593234,568069.564562627,1197479.107630682
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,allcause,alldisease,75480826.0145,10818093.696375508,54277362.369604014,96684289.659396,2020-01-01,34.9271654040404,2161092.236983203,309732.94200175954,1554015.6706597544,2768168.8033066513
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,All diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,allcause,alldisease,10818001.9212668,293364.001051579,10243008.479205705,11392995.363327894,2021-01-01,43.73377831884,247360.331924638,6707.950063514207,234212.74980015017,260507.91404912583
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,4537515.9881862,956816.491663709,2662155.6645253305,6412876.31184707,2021-01-01,43.73377831884,103753.12087388277,21878.203266318833,60871.84247189786,146634.39927586768
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,All diseases,13705820.2483568,1186641.39080786,11380003.122373395,16031637.374340206,2021-01-01,43.73377831884,313392.0913129176,27133.29230684532,260210.83839150073,366573.3442343344
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,8109549.68195239,1072446.0789914,6007555.367129246,10211543.996775534,2021-01-01,43.73377831884,185429.88951994778,24522.14558670781,137366.48417000048,233493.2948698951
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,allcause,alldisease,26353102.370209806,23629.128796459692,26306789.277768746,26399415.462650865,2021-01-01,43.73377831884,602580.0510096151,540.2947036542813,601521.0733904527,603639.0286287774
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,11364577.685907,2722207.63673717,6029050.717902147,16700104.653911855,2021-01-01,43.73377831884,259858.12620747823,62244.96810888335,137857.98871406686,381858.2637008896
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,All diseases,35919545.3255181,6295914.87712805,23579552.166347124,48259538.48468908,2021-01-01,43.73377831884,821322.70995768,143960.0034377968,539161.1032195983,1103484.3166957616
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
