region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_total_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_mean,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_total_mean,ahle_dueto_bruc_total_stdev,ahle_dueto_bruc_mortality_mean,ahle_dueto_bruc_mortality_stdev,ahle_dueto_bruc_healthcost_mean,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_bruc_productionloss_mean,ahle_dueto_bruc_total_mean_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
South West Ethiopia,Cattle,Overall,Adult Combined,2019,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Combined,2020,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Female,2017,91237208592.0721,10445677200.027548,2094475245.4201756,5441271740.818949,64457714.704502106,2885338.786974731,89078275631.94742,3822878122.187009,437678349.16951674,87759409.96812569,227991616.75205693,2700805.857090028,120896.9311319084,3732417906.361793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,11777929302.292068,0.0,,493500282.9351146,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Female,2018,95799069021.67572,10967961060.028927,2199199007.691185,5713335327.859897,67680600.43972719,3029605.7263234677,93532189413.5448,3492570593.6876082,399861696.592276,80176747.66955525,208292493.463012,2467448.559499342,110451.0928788966,3409926397.458554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12366825767.406673,0.0,,450860456.72040945,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Female,2019,100589022472.75948,11516359113.030373,2309158958.0757446,5999002094.2528925,71064630.46171358,3181086.0126396413,98208798884.22202,3460264449.221596,396162991.18603957,79435115.8188751,206365795.861777,2444624.7546578003,109429.42449245836,3378384708.6480627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12985167055.777008,0.0,,446690014.7327379,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Female,2020,105618473596.39748,12092177068.681892,2424616905.979534,6298952198.965536,74617861.9847992,3340140.313271623,103119238828.43314,3023963507.3328753,346211234.9742261,69419229.35718833,180345359.4386697,2136384.7057616464,95631.58861111681,2952407893.2699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13634425408.565859,0.0,,390367361.6464913,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Female,2021,110899397276.21738,12696785922.115988,2545847751.278511,6613899808.913814,78348755.08403921,3507147.3289352045,108275200769.85483,2535783587.4071555,290319894.83164227,58212389.80812663,151230926.37218183,1791492.9396870218,80193.10161967795,2475779704.659342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,14316146678.994152,0.0,,327347584.1630386,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Male,2017,4015579885.6556416,5850762434.411272,1139764165.82654,5402746191.067311,80951292.89269078,2694677.097967896,2794864426.936411,168254517.31434348,245149452.22214937,47756606.77511801,226377379.7147397,3391893.84832967,112908.12469108107,117106016.69089581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,7963736229.326981,0.0,,333683959.33813775,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Male,2018,4216358879.938427,6143300556.131835,1196752374.1178684,5672883500.620678,84998857.53732532,2829410.952866291,2934607648.283233,153716849.09771565,223967843.21229795,43630300.29889101,206817731.09089896,3098824.585286267,103152.5420064629,106987724.21353838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8361923040.79333,0.0,,304852717.43450606,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Male,2019,4427176823.9353485,6450465583.938429,1256589992.8237648,5956527675.651712,89248800.4141916,2970881.5005096053,3081338030.697392,152294974.12036046,221896149.2251715,43226721.689170524,204904674.9852239,3070160.576344537,102198.38493656139,105998091.8548454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8780019192.832998,0.0,,302032841.45316005,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Male,2020,4648535665.132114,6772988863.13535,1319419492.4649506,6254354059.4342985,93711240.43490112,3119425.575535086,3235404932.2322626,133092268.19174877,193917507.6129094,37776311.85359002,179068469.68780324,2683047.403098464,89312.30288657288,92632908.93506029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,9219020152.474648,0.0,,263949852.3807542,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Adult Male,2021,4880962448.388721,7111638306.292118,1385390467.0881996,6567071762.406013,98396802.4566462,3275396.85431184,3397175178.843876,111606237.46716298,162612026.21106505,31677813.359459717,150160174.0084962,2249903.9927281565,74893.98310003408,77678520.11497511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,9679971160.098381,0.0,,221338551.85176998,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Combined,2017,,,2511532168.5719433,5459015294.615446,,,,,,105234273.69781306,228735079.25672165,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Combined,2018,,,2637108777.000538,5731966059.346219,,,,,,96141733.53630012,208971718.69549623,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Combined,2019,,,2768964215.850567,6018564362.313531,,,,,,95252426.17671521,207038738.28682843,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Combined,2020,,,2907412426.643093,6319492580.429207,,,,,,83242152.4337833,180933451.2928485,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Combined,2021,,,3052783047.9752502,6635467209.450667,,,,,,69803780.17465156,151724078.37884396,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Female,2017,3226522459.31011,5517095640.018603,,,79244891.8616378,2687437.0676160487,,135192673.15148258,231168670.6082888,,,3320394.914178186,112604.76431801445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Female,2018,3387848582.2756157,5792950422.019533,,,83207136.45471972,2821808.9209968513,,123511642.18145862,211195040.84176263,,,3033503.3621355225,102875.39283131306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Female,2019,3557241011.3893967,6082597943.120512,,,87367493.27745569,2962899.3670466943,,122369164.21329378,209241494.7882425,,,3005443.572010619,101923.79938068592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Female,2020,3735103061.958866,6386727840.276536,,,91735867.94132847,3111044.3353990293,,106939770.77014062,182858464.64762682,,,2626490.4947229526,89072.33952169337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Female,2021,3921858215.0568123,6706064232.290363,,,96322661.33839488,3266596.5521689802,,89675723.56690986,153338323.14692712,,,2202477.4680146994,74692.75872653721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Male,2017,2405197457.803255,5465769259.686323,,,79277983.427225,2693499.246148674,,100778803.76729149,229018073.2863057,,,3321781.464951323,112858.77219531352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Male,2018,2525457330.6934204,5739057722.67064,,,83241882.5985862,2828174.208456108,,92071228.86337164,209230261.23709026,,,3034770.1109834122,103107.4537065136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Male,2019,2651730197.2280884,6026010608.8041725,,,87403976.72851562,2969582.918878913,,91219573.51639035,207294889.31979713,,,3006698.6034800997,102153.71370166283,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Male,2020,2784316707.089493,6327311139.24438,,,91774175.56494135,3118062.0648228587,,79717797.73366323,181157304.52355668,,,2627587.2806536094,89273.26419859308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Juvenile Male,2021,2923532542.4439697,6643676696.206599,,,96362884.3431884,3273965.168064002,,66848387.10092757,151911793.39162153,,,2203397.1919978475,74861.24670489803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Combined,2017,,,2045080188.8632488,5491908896.091496,,,,,,85689735.9396277,230113335.24880224,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Combined,2018,,,2147334198.3064117,5766504340.896072,,,,,,78285899.35595122,210230889.45497644,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Combined,2019,,,2254700908.221733,6054829557.940877,,,,,,77561757.77988228,208286261.76492321,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Combined,2020,,,2367435953.6328163,6357571035.83792,,,,,,67782080.97468309,182023675.90650433,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Combined,2021,,,2485807751.3144608,6675449587.629816,,,,,,56839537.92402162,152638300.285025,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Female,2017,1933207420.9324055,5453580331.661063,,,78628380.5145638,2711634.430612716,,81002219.04174128,228507351.98082367,,,3294562.8246482783,113618.64419270643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Female,2018,2029867791.9790268,5726259348.244119,,,82559799.54029197,2847216.1521433517,,74003397.23275878,208763667.70308673,,,3009903.238516082,103801.67060494375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Female,2019,2131361181.5779762,6012572315.656324,,,86687789.51730657,2989576.9597505196,,73318868.63760357,206832611.75814462,,,2982061.748632395,102841.50912032336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Female,2020,2237929240.6568756,6313200931.439139,,,91022178.99317187,3139055.8077380457,,64074173.06180794,180753315.03165224,,,2606056.8597600064,89874.33624873885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Female,2021,2349825702.68972,6628860978.011097,,,95573287.9428305,3296008.598124948,,53730223.93716764,151573022.7944989,,,2185342.579963155,75365.28342224358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Male,2017,1943532719.4133778,5477912614.761594,,,78409422.57447621,2690390.006216741,,81434853.47101721,229526885.06566164,,,3285388.393166245,112728.49371029805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Male,2018,2040709355.3840485,5751808245.499675,,,82329893.70319998,2824909.5065275785,,74398650.81846337,209695110.233449,,,3001521.5039737257,102988.43165265463,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Male,2019,2142744823.1532516,6039398657.774659,,,86446388.38836002,2966154.9818539573,,73710466.14275154,207755438.48071137,,,2973757.5448141117,102035.79259725168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Male,2020,2249882064.310913,6341368590.663391,,,90768707.807778,3114462.7309466554,,64416394.46786154,181559783.54687256,,,2598799.7238756116,89170.21163665266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Neonatal Male,2021,2362376167.5264587,6658437020.196561,,,95307143.1981669,3270185.867493988,,54017198.10951652,152249297.3658346,,,2179257.01510015,74774.83065041353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Overall,2017,112255121071.83653,11040920843.641891,9161134212.340601,5658127470.947811,274849611.13482475,2489925.5066467794,102819137248.3611,4703537658.278017,462619312.8142756,383855447.7412954,237077964.73632172,11516316.440551741,104328.94530776433,4308165894.096169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12406302662.469156,0.0,,519829395.8952283,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Overall,2018,117867877125.42838,11592966885.823984,9619190922.95763,5941033844.495202,288592091.691566,2614421.7819791185,107960094110.77919,4297138644.379851,422647690.1342524,350689246.72939295,216593755.1720044,10521273.988421591,95314.62809070318,3935928123.662037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13026617795.592611,0.0,,474914659.53390783,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Overall,2019,123761270981.69981,12172615230.115185,10100150469.105515,6238085536.719962,303021696.2761443,2745142.8710780744,113358098816.31816,4257390276.2046394,418738215.15889144,347445384.6044605,214590271.21732944,10423952.60627093,94432.97142486862,3899520938.993908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13677948685.372246,0.0,,470521717.08983546,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Overall,2020,129949334530.7848,12781245991.620943,10605157992.560787,6549989813.55596,318172781.0899515,2882400.0146319782,119026003757.13406,3720580614.7598844,365939973.76444405,303636377.8703317,187532819.7345855,9109607.877115188,82526.02183109139,3407834629.0124373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,14361846119.640854,0.0,,411194150.84224,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Overall,2021,136446801257.32407,13420308291.201992,11135415892.188828,6877489304.233759,334081420.1444491,3026520.0153635773,124977303944.99078,3119940844.4100604,306863683.1092337,254618199.48430616,157258063.872131,7638979.136648953,69203.25962460434,2857683665.789105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15079938425.6229,0.0,,344812156.76548666,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Oxen,2017,6269142758.351889,5425872714.609145,223771446.61618996,5441162611.028508,81051735.14960033,2693768.5129972547,5964319576.586099,262679767.01177868,227346390.95757163,9376119.46748559,227987044.1670909,3396102.4219194143,112870.05459161164,249907545.1223737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,7684162448.255724,0.0,,321969698.1536139,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Oxen,2018,6582599896.269482,5697166350.339603,234960018.9469986,5713220741.579933,85104321.90708035,2828456.9386471175,6262535555.415402,239983489.00989923,207703017.00991,8565996.112977846,208288315.96237522,3102669.5261635617,103117.76127172433,228314823.37075785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8068370570.6685095,0.0,,294150601.6902463,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Oxen,2019,6911729891.082954,5982024667.856584,246708019.89434814,5998881778.658931,89359538.00243443,2969879.7855794737,6575662333.186172,237763650.9114442,205781772.04332972,8486760.976422163,206361657.00286144,3073969.951665716,102163.92592228945,226202919.9833563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8471789099.201936,0.0,,291429719.87037855,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Oxen,2020,7257316385.637104,6281125901.249413,259043420.8890648,6298825867.591876,93827514.90255612,3118373.7748584473,6904445449.845483,207784293.44849074,179834974.5417018,7416674.611077899,180341742.44392657,2686376.4584715506,89282.18877154318,197681242.3789413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,8895378554.162031,0.0,,254683666.74648634,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Overall,Oxen,2021,7620182204.918961,6595182196.311884,271995591.93351746,6613767160.971471,98518890.64768392,3274292.46360137,7249667722.337759,174240198.2596659,150802936.53637415,6219348.119216695,151227893.29460558,2252695.615033177,74868.73052061096,165768154.52541605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,9340147481.870134,0.0,,213568272.4180844,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Combined,2017,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Combined,2018,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Combined,2019,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Combined,2020,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Female,2017,28645770586.877007,4870191817.603967,1354184286.4385762,3528746257.8133693,-4151569.0085234046,419047.29855275614,27295737869.446953,1200270058.2323146,204063123.34275183,56740901.677315176,147855979.7687212,-173952.51981451802,17558.26131158181,1143703109.0748138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6014218042.9287,0.0,,251998312.23653102,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Female,2018,30078059116.22086,5113701408.484165,1421893500.7605047,3705183570.704038,-4359147.458949573,439999.66348039394,28660524762.919304,1096563315.878797,186431489.85226217,51838326.60198435,135080803.1373186,-158922.52799691175,16041.177660676049,1044883911.8048096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6314928945.075135,0.0,,230224942.26750615,0.0,,,,,,,,,,,,,,,,,
South West Ethiopia,Cattle,Pastoral,Adult Female,2019,31581962072.031906,5369386478.908373,1492988175.7985306,3890442749.23924,-4577104.83189705,461999.64665441366,30093551001.065273,1086420147.1299858,184707005.69865146,51358824.06276389,133831310.87261638,-157452.50068875894,15892.797380590258,1035218775.5679107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6630675392.328892,0.0,,228095370.3533361,0.0,,,,,,,,,,,,,,,,,
