species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,537878334.631153,78433138.3452938,533017087.679706,542739581.5826
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,External,1292166772.43052,707469557.829491,1248318160.68558,1336015384.17546
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,1917562601.89641,1022870803.89151,1854165577.60227,1980959626.19054
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,1646852865.57983,891178535.216838,1591618062.67744,1702087668.48221
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,External,587205847.387608,87017099.491514,581812570.788569,592599123.986647
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,1005529970.72601,101326836.41505,999249783.741093,1011810157.71093
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,564772248.387359,82354793.8555046,559667939.175549,569876557.59917
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,External,1356775111.05208,742843035.719991,1310734068.71995,1402816153.38421
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,2013440731.99128,1074014344.0846,1946873856.48253,2080007607.50003
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,1729195508.85886,935737461.976401,1671198965.81143,1787192051.90628
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,616566136.061024,91367950.7341379,610903195.863338,622229076.258711
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,1055806464.60338,106393184.552535,1049212267.87771,1062400661.32905
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,593010857.831606,86472532.1417331,587651333.246382,598370382.41683
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,1424613866.60471,779985187.505063,1376270772.15603,1472956961.05339
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,2114112768.5909,1127715061.28742,2044217549.3068,2184007987.87499
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1815655284.30183,982524335.074003,1754758914.10211,1876551654.50155
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,134186927.26847,32151294.2894774,132194206.020192,136179648.516748
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,421713972.3993,37918691.9084421,419363790.711666,424064154.086934
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,190424680.691568,32058839.2872201,188437689.758401,192411671.624735
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,960899624.629485,329854034.774332,940455435.415611,981343813.84336
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,2660512486.81104,776108504.799737,2612409667.23062,2708615306.39146
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,1869706912.35227,562992789.061894,1834812898.96389,1904600925.74066
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,140896272.956245,33758860.8853268,138803915.528946,142988630.383543
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,442799667.002492,39814623.4835714,440331976.417673,445267357.587312
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,199945912.758265,33661779.0886248,197859572.412499,202032253.104032
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,External,1008944605.86096,346346736.512929,987478207.186398,1030411004.53552
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,2793538111.15159,814913930.039356,2743030150.59217,2844046071.71101
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,1963192257.96989,591142428.514737,1926553543.9121,1999830972.02767
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,External,147941085.948639,35446805.7546604,145744110.536858,150138061.360419
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,464939646.456116,41805351.7280787,462348571.523635,467530721.388597
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,209943206.48722,35344865.9449102,207752549.254208,212133863.720233
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,External,1059391836.15401,363664073.33846,1036852117.54572,1081931554.76229
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,2933215016.70917,855659626.540973,2880181658.1218,2986248375.29654
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,2061351870.86838,620699549.940234,2022881221.10772,2099822520.62904
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,155338139.610979,37219147.810883,153031315.318999,157644963.902958
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,488186625.00326,43895616.4758342,485465996.500093,490907253.506426
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,220440364.961824,37112107.2091194,218140174.993167,222740554.93048
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,1112361427.96171,381847277.005274,1088694723.42302,1136028132.50039
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,3079875767.54463,898442607.867687,3024190741.02791,3135560794.06134
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,2164419464.4118,651734527.437017,2124025282.16312,2204813646.66048
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,163105045.976791,39080106.9132545,160682880.364114,165527211.589467
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,512595952.598775,46090394.5521084,509739292.840739,515452612.35681
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,231462381.419444,38967710.601737,229047182.07432,233877580.764568
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,1167979499.35979,400939640.855433,1143129459.59417,1192829539.12541
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,3233869555.92186,943364738.260753,3175400278.07933,3292338833.76439
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,2272640437.63239,684321253.80865,2230226546.27128,2315054328.99349
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,96132492.4048716,15933438.1171356,95144945.8256184,97120038.9841249
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,227317653.197415,20332869.9301938,226057432.019892,228577874.374938
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,145130461.324631,17402956.9106284,144051834.700569,146209087.948693
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,827377597.079757,358542229.905479,805155327.783076,849599866.376439
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,2699905345.88678,1041182681.418,2635373360.52034,2764437331.25322
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,2411903158.56616,962774388.341872,2352230880.25373,2471575436.8786
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,100939128.277885,16730139.2594022,99902202.5576112,101976053.998159
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,238683549.413505,21349497.4383126,237360318.168058,240006780.658951
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Non-infectious,152386990.862055,18273080.2720308,151254434.424304,153519547.299806
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,External,868746476.933871,376469341.397979,845413094.172527,892079859.695215
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,2834900613.18167,1093241815.47927,2767142028.5475,2902659197.81584
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Non-infectious,2532498316.4949,1010913107.75033,2469842424.26738,2595154208.72242
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,External,105986095.94455,17566675.4646282,104897322.125841,107074869.763258
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,250617740.440399,22416956.3468373,249228348.622084,252007132.258715
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Non-infectious,160006346.87635,19186709.8135057,158817164.133482,161195529.619218
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,External,912183800.780686,395292808.465237,887683748.881438,936683852.679933
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,2976645643.84128,1147903906.24407,2905499129.97598,3047792157.70659
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Non-infectious,2659123232.32006,1061458763.12963,2593334545.48167,2724911919.15844
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,External,111285411.994547,18445038.4856833,110142197.672138,112428626.316956
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,263148641.018639,23537788.2245978,261689780.597334,264607501.439943
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Non-infectious,168006670.69136,20146020.8434851,166758030.327411,169255311.05531
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,External,957792990.819834,415057448.885983,932067936.32578,983518045.313887
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,3125477926.03385,1205299101.54754,3050774086.47581,3200181765.59188
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Non-infectious,2792079393.93644,1114531701.27828,2723001272.75662,2861157515.11627
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,116849693.847045,19367319.6630938,115649316.995421,118050070.698669
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,276306086.62579,24714661.718922,274774284.169942,277837889.081637
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,176407010.697121,21153297.4358501,175095939.830361,177718081.563881
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,1005682640.36093,435810321.327886,978671333.142327,1032693947.57954
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,3281751822.33602,1265564056.6166,3203312790.8006,3360190853.87144
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,2931683363.63364,1170258286.33474,2859151336.39528,3004215390.87199
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,External,327544812.529141,61378344.9552957,323740613.199704,331349011.858578
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,764746507.042041,70876594.8882714,760353610.9002,769139403.183883
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,470458216.722863,62735291.4186119,466569914.52572,474346518.920007
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,External,710302170.964588,385907818.380221,686383796.088633,734220545.840544
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,2355676780.24787,1208530598.45242,2280772654.11698,2430580906.37875
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,2010256272.57948,1027954641.40776,1946544154.56158,2073968390.59737
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,External,343922051.594863,64447267.6926067,339927641.958715,347916461.231011
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,802983824.349108,74420401.6917066,798371284.822045,807596363.876171
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,493981125.389094,65872066.0186284,489898407.460495,498063843.317692
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,External,745817279.51281,405203209.298685,720702985.89309,770931573.132529
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,2473460619.26022,1268957128.37314,2394811286.82291,2552109951.69754
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,2110769086.20843,1079352373.47652,2043871362.28974,2177666810.12712
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,External,361118152.614887,67669636.5635824,356924022.15689,365312283.072883
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,843133007.526761,78141398.8518813,838289842.444188,847976172.609333
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,518680179.490047,69165679.3428244,514393325.043782,522967033.936312
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,External,783108143.488442,425463369.763098,756738135.187769,809478151.789114
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,2597133650.2232,1332404984.78999,2514551851.16413,2679715449.28226
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,2216307540.51882,1133319992.1488,2146064930.4043,2286550150.63335
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,External,379174058.687029,71053123.8745297,374770221.366313,383577896.007744
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,885289649.869056,82048445.8880469,880204327.952083,890374971.786028
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,544614186.297602,72623973.3267198,540112988.50819,549115384.087014
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,External,822263550.662856,446736538.250756,794575041.947181,849952059.378532
